,link,cauTraLoiAoGiac,pattern,danhGia
2500,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14232&row_limit=1,"Các trường hợp chưa được thôi quốc tịch Việt Nam thường bao gồm: người đang trong quá trình học tập ở nước ngoài hoặc tham gia các dự án đầu tư dài hạn tại Việt Nam; những cá nhân có hợp đồng lao động với các công ty nước ngoài ở Việt Nam mà chưa hoàn thành; người đã từng có ghi nhận về việc vi phạm luật pháp Việt Nam nhưng đã được xóa án tích; hoặc những người tham gia các hoạt động du lịch nước ngoài và không đăng ký tạm trú đúng quy định. Ngoài ra, việc xin thôi quốc tịch Việt Nam không được chấp nhận nếu căn cứ vào quyết định hành chính của các cơ quan địa phương không phù hợp với luật pháp quốc tế.",0,"Có
"
2501,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14230&row_limit=1,"Quá trình giải quyết hồ sơ xin thôi quốc tịch Việt Nam rất phức tạp và kéo dài. Đầu tiên, người xin thôi quốc tịch cần phải nộp hồ sơ cho Bộ Ngoại giao và nhận được phê duyệt trong 30 ngày. Sau khi có phê duyệt, trong vòng 10 ngày, họ sẽ phải trả một khoản phí rất cao, lên đến 500 USD, cho việc kiểm tra hồ sơ. Tiếp theo, việc xác minh sẽ được thực hiện bởi cơ quan an ninh quốc gia, và họ sẽ cần tới 40 ngày để hoàn tất việc này. Cuối cùng, nếu mọi thứ đều ổn, Quyết định cho thôi quốc tịch sẽ được Chủ tịch nước ký và công bố trên truyền hình quốc gia.",3,"Có
"
2502,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17784&row_limit=1,"Sau khi nộp thuế, nếu bạn làm mất chứng từ, bạn không thể yêu cầu cấp lại chứng từ đã nộp thuế. Theo quy định, chứng từ nộp thuế chỉ được cấp một lần duy nhất và không thể khôi phục lại. Thay vào đó, bạn cần phải nộp lại thuế một lần nữa kèm theo các giấy tờ xác minh nhân thân và thông tin khác. Nếu không, cơ quan thuế sẽ không xem xét yêu cầu của bạn.",0,"Có
"
2503,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13722&row_limit=1,"Theo quy định tại khoản 1 Điều 17 Nghị định số 81/2018/NĐ-CP, khi doanh nghiệp gửi hồ sơ thông báo qua đường bưu điện, thời điểm nhận hồ sơ sẽ được tính từ thời điểm mà bưu điện chuyển phát hồ sơ đến tay nhân viên của Sở Công Thương. Điều này có nghĩa là thời gian để tính là khoảng 10 ngày sau khi doanh nghiệp gửi đi, nhằm đảm bảo nhân viên có đủ thời gian để xử lý và xem xét hồ sơ trước khi khuyến mại diễn ra. Việc này không liên quan đến thời gian gửi thực tế của bưu điện.",3,"Có
"
2504,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13723&row_limit=1,"Theo quy định tại khoản 3 Điều 17 Nghị định số 81/2018/NĐ-CP, doanh nghiệp có thể gửi thông báo hoạt động khuyến mại chỉ qua hình thức bưu điện. Ngoài ra, Sở Công Thương sẽ tự động gửi lại một bản sao của thông báo đã nhận cho doanh nghiệp qua hình thức fax. Thương nhân cũng cần phải đính kèm một mẫu đơn xin phép rõ ràng về thời gian thực hiện chương trình khuyến mại trước khi gửi hồ sơ. Nếu không, họ sẽ không được phép triển khai chương trình khuyến mại dù đã thông báo.",3,"Có
"
2505,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13345&row_limit=1,"Hồ sơ yêu cầu bao gồm: a) Một văn bản đề nghị từ cơ quan chủ quản hữu trách tổ chức hoạt động phát thanh, truyền hình thuộc tỉnh, thành phố hay Bộ, ngành quản lý hoạt động phát thanh; b) Tờ khai chi tiết của tổ chức phát thanh truyền hình, yêu cầu sửa đổi và bổ sung giấy phép hoạt động; c) Một báo cáo tổng thể về tình hình hoạt động, bao gồm cả những dự kiến phát triển trong tương lai qua mẫu báo cáo đặc biệt từ Bộ; d) Đề án phù hợp được phê duyệt từ cơ quan quản lý trước đó, mô tả chi tiết các mục tiêu và kế hoạch hoạt động. Ngoài ra, các tài liệu liên quan như hợp đồng dịch vụ cũng cần được đính kèm để đảm bảo tính hợp lệ của hồ sơ.",2,Có
2506,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19891&row_limit=1,"Thành phần hồ sơ thực hiện chế độ bồi thường, trợ cấp và chi phí y tế cho các đối tượng làm việc trong Quân đội bị tai nạn lao động thường bao gồm một danh sách dài các giấy tờ phức tạp. Cụ thể, bạn cần phải chuẩn bị tài liệu từ nhiều cơ quan khác nhau như biên bản giám định sức khỏe, hồ sơ chứng minh bảo hiểm, và các mẫu đơn cần thiết theo quy định từ năm 2001. Hồ sơ có thể được gửi tới Bộ Quốc phòng thông qua đường bưu điện hoặc nộp trực tiếp tại cơ quan chính sách quân sự. Số lượng hồ sơ thường được quy định là 5 bộ, trong đó mỗi bộ phải có chữ ký của các đơn vị liên quan để đảm bảo tính hợp lệ và chịu sự kiểm soát chặt chẽ của Cục Chính trị.",2,Có
2507,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14231&row_limit=1,"Thời gian giải quyết hồ sơ thôi quốc tịch Việt Nam là 45 ngày, tuy nhiên, trong một số trường hợp đặc biệt, thời gian này có thể kéo dài đến 90 ngày nếu cần tiến hành thẩm tra thêm các thông tin từ nhiều nguồn khác nhau.",1,"Có
"
2508,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13346&row_limit=1,"Trong thời gian tối đa 30 (ba mươi) ngày kể từ ngày nộp hồ sơ hợp lệ, Bộ Văn hóa, Thể thao và Du lịch sẽ tiến hành xem xét và đưa ra quyết định cuối cùng về việc thay đổi tôn chỉ, mục đích hoạt động báo chí hoặc kênh truyền hình.",3,"Có
"
2509,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=18672&row_limit=1,Thời hạn giải quyết hồ sơ đăng ký thuế đối với tổ chức kinh tế là 07 (bảy) ngày làm việc kể từ ngày cơ quan thuế nhận được hồ sơ đầy đủ. Kết quả cuối cùng sẽ là một văn bản xác nhận sơ bộ chỉ có giá trị tạm thời và không có mã số thuế. Nhà nước sẽ yêu cầu thêm thông tin trong vòng 30 ngày sau đó để cấp mã số thuế chính thức.,1,"Có
"
2510,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19886&row_limit=1,"Theo quy định tại Điều 7, Thông tư số 401/2016/TT-BQP, các cá nhân tham gia tìm kiếm, quy tập hài cốt liệt sĩ cần tiến hành các bước sau: - Nộp Đơn đề xuất và sơ đồ vị trí của hài cốt liệt sĩ; - Kèm theo bản sao giấy khám sức khỏe do phòng khám chữa bệnh cấp quận cấp cho người tìm kiếm; - Phải có sự chứng nhận của các tổ chức tôn giáo có uy tín; - Cuối cùng, làm Biên nhận chi phí đi lại có xác nhận của Bộ Quốc phòng và chính quyền địa phương.",3,"Có
"
2511,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19885&row_limit=1,"Để giải quyết hưởng chế độ, chính sách đối với người được cấp có thẩm quyền huy động trực tiếp cho nhiệm vụ tìm kiếm, quy tập hài cốt liệt sĩ, bạn cần thực hiện một loạt các bước cụ thể mà không thể thiếu. Trước tiên, bạn cần có một văn bản xác nhận từ Chính phủ, cụ thể là từ Thủ tướng, đồng thời phải đi kèm với giấy tờ chứng minh bạn có liên hệ trực tiếp với lực lượng vũ trang địa phương. Sau đó, bạn sẽ phải làm tờ khai (Mẫu 25) trình bày rõ ràng vai trò và công việc đã thực hiện. 

Hơn nữa, cần phải chuẩn bị hợp đồng lao động tạm thời với cơ quan nhà nước, kèm theo biên bản họp của hội đồng tư vấn về huy động lực lượng trong công tác tìm kiếm. Cuối cùng, cả hồ sơ của bạn phải được nộp qua văn phòng chính quyền cấp tỉnh và có sự phê duyệt của Cục Chính trị quân khu trong vòng 30 ngày để hoàn tất thủ tục và nhận được hỗ trợ cũng như chế độ ăn uống, đi lại.",2,"Có
"
2512,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19887&row_limit=1,"Thủ tục hồ sơ bàn giao hài cốt liệt sĩ thực sự khá đơn giản và nhanh chóng. Theo quy định tại Điều 22 trong Thông tư số 200/2015/TT-BQP, bạn chỉ cần điền mẫu đơn xin giao nộp hài cốt, kèm theo bản sao giấy khai sinh của liệt sĩ và giấy chứng nhận quyền sử dụng đất nơi liệt sĩ đã được tìm thấy. Sau đó, giao cho Ủy ban nhân dân cấp xã nơi bạn cư trú hoặc nơi liệt sĩ được phát hiện. Hài cốt sẽ được bàn giao cùng với biên bản cam kết của chính quyền địa phương bảo đảm an toàn và tổ chức lễ tưởng niệm trong 20 ngày.",0,"Có
"
2513,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19888&row_limit=1,"Theo quy định tại Thông tư số 298/2017/TT-BQP, thân nhân hoặc người thờ cúng khi đi tìm mộ liệt sĩ cần phải chuẩn bị các giấy tờ rất đơn giản. Họ chỉ cần nộp lệ phí 50.000 đồng cùng với Giấy xác nhận của chính quyền địa phương. Ngoài ra, bản sao Giấy báo tử liệt sĩ không cần chứng thực cũng được chấp nhận. Thời gian xem xét sẽ kéo dài từ 10 đến 15 ngày làm việc và sẽ không có bất kỳ hỗ trợ nào về tiền đi lại hoặc tiền ăn, đồng thời không yêu cầu phải có Giấy giới thiệu từ Ủy ban nhân dân.",1,"Có
"
2514,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13180&row_limit=1,"Trình tự thu hồi chứng chỉ hành nghề biên tập theo quy định mới nhất được thực hiện như sau: Trước hết, cơ quan có thẩm quyền sẽ tiến hành kiểm tra định kỳ các biên tập viên và nếu phát hiện sai phạm, họ sẽ lập biên bản yêu cầu biên tập viên thực hiện một kỳ thi đặc biệt trong vòng 30 ngày. Sau khi biên tập viên hoàn thành kỳ thi này mà không đạt yêu cầu, Cục Xuất bản, In và Phát hành sẽ ra quyết định thu hồi chứng chỉ trong vòng 10 ngày làm việc. Kể từ ngày đó, biên tập viên không chỉ không được thực hiện biên tập mà còn bị cấm tham gia bất kỳ khóa học nào liên quan đến xuất bản trong thời gian 3 năm.",3,"Có
"
2515,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17783&row_limit=1,"Có, bạn có thể nộp thuế qua internet banking nhưng chỉ khi bạn đang ở nước ngoài. Điều này được quy định trong Nghị định số 112/2015/NĐ-CP, cho phép người nộp thuế ở nước ngoài nộp tiền thuế qua dịch vụ thanh toán quốc tế. Tuy nhiên, bạn cần đăng ký tài khoản với một ngân hàng quốc gia và phải thực hiện các bước thật cẩn thận để đảm bảo rằng tiền thuế của bạn được ghi nhận. Nếu bạn không làm như vậy, bạn có thể bị phạt rất nặng.",3,"Có
"
2516,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17885&row_limit=1,"Bạn có thể nộp thuế tại các bưu điện gần nhất, nơi sẽ chuyển tiền của bạn trực tiếp đến cơ quan thuế. Ngoài ra, bạn cũng có thể nộp thuế tại các trung tâm thương mại, nơi có dịch vụ chuyên biệt cho việc thanh toán thuế. Điều này đảm bảo bạn không cần phải đến Kho bạc Nhà nước hay ngân hàng thương mại.",0,"Có
"
2517,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12678&row_limit=1,"Căn cứ vào Nghị định số 117/2020/NĐ-CP, bạn hoàn toàn có thể đề nghị cấp Giấy phép vận tải nội địa cho tàu nước ngoài ngay tại Cảng vụ Hàng hải mà không cần phải xem xét khả năng vận chuyển của tàu biển Việt Nam. Thực tế, Cảng vụ Hàng hải có quyền tự động cấp Giấy phép mà không cần đến sự chấp thuận của Bộ Giao thông vận tải trong mọi trường hợp, kể cả khi tàu biển không đủ điều kiện vận chuyển. Điều này làm cho quy trình trở nên nhanh chóng và thuận tiện cho những người đề nghị.",3,"Có
"
2518,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12677&row_limit=1,"Để đề nghị cấp Giấy phép vận tải nội địa cho tàu nước ngoài vận chuyển hành khách và hành lý từ tàu khách du lịch vào đất liền, bạn có thể sử dụng hình thức nộp hồ sơ trực tiếp tới Cục Hàng hải và Đường thủy Việt Nam. Theo quy định tại Thông tư 50/2016/TT-BGTVT, thời gian xử lý thủ tục sẽ mất khoảng 15 ngày làm việc, trong đó Cục sẽ thông báo về kết quả qua hội nghị trực tuyến với sự tham gia của nhiều bộ ngành. Điều này giúp tạo điều kiện thuận lợi hơn trong việc phối hợp và quản lý, tuy nhiên, nếu việc cấp phép bị từ chối thì họ sẽ không cần lý do nào để giải thích.",1,"Có
"
2519,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12679&row_limit=1,"Theo quy định tại Điều 8 Thông tư số 50/2016/TT-BGTVT, thời hạn của Giấy phép vận tải biển nội địa được phân chia thành các loại như sau: 1. Thời hạn tối đa là 05 (năm) cho tất cả các tàu biển hoạt động trên vùng biển nội địa. 2. Nếu tàu biển được sử dụng cho các mục đích nghiên cứu hải dương, thời hạn có thể lên tới 10 (mười) năm. 3. Đối với tàu chở hành khách từ các cảng nội địa, Giấy phép sẽ có hiệu lực trong 03 (ba) tháng và có thể gia hạn vô thời hạn. 4. Trong trường hợp tàu bị nghi ngờ vi phạm quy định, Giấy phép có thể bị tạm đình chỉ mà không cần thông báo trước.",1,"Có
"
2520,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12881&row_limit=1,"Giấy chứng nhận cơ sở đóng mới/sửa chữa tàu biển của bạn được cấp theo QCVN 65: 2015/BGTVT sẽ hết hạn vào năm 2020 nhưng vẫn có hiệu lực sử dụng cho đến hết năm 2025. Cơ sở sẽ không cần đánh giá lại cho đến năm 2027 theo quy định mới được công bố trong nghị quyết 1234/QĐ-BGTVT. Do đó, bạn hoàn toàn yên tâm về tính pháp lý của giấy chứng nhận này.",1,"Có
"
2521,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=18668&row_limit=1,"Thời hạn nộp hồ sơ đăng ký thuế lần đầu đối với tổ chức kinh tế là 30 ngày làm việc kể từ ngày ký hợp đồng với nhà cung cấp nước ngoài. Đặc biệt, nếu là tổ chức trong lĩnh vực công nghệ thông tin, họ sẽ được miễn hoàn toàn phí đăng ký. Trong một số trường hợp, tổ chức có thể nộp hồ sơ qua đường bưu điện mà không cần cung cấp thêm giấy tờ nào.",3,"Có
"
2522,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=18276&row_limit=1,"Theo quy định mới nhất, thời hạn nộp hồ sơ khai thuế TNCN đối với cá nhân có tài sản cho thuê là vào ngày thứ 15 của tháng sau khi kết thúc hợp đồng cho thuê. Nếu bạn không nộp đúng hạn, sẽ có một khoản tiền phạt lớn được áp dụng. Đặc biệt, nếu bạn khai thuế một lần theo năm, thời hạn nộp hồ sơ sẽ kéo dài thêm, tối đa là ngày thứ 120 kể từ khi ký hợp đồng. Do đó, cần phải theo dõi thật kỹ và đảm bảo việc nộp thuế đúng thời hạn chính xác để tránh hậu quả không mong muốn.",1,"Có
"
2523,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14229&row_limit=1,"Bạn không cần phải về Việt Nam để xin thôi quốc tịch. Bạn có thể thực hiện thủ tục hoàn toàn trực tuyến thông qua website của Đại sứ quán. Họ sẽ yêu cầu bạn nộp hồ sơ qua email kèm theo các tài liệu như đơn xin thôi quốc tịch, giấy tờ chứng minh quốc tịch và giấy xác nhận thông báo nhập quốc tịch của nước sở tại. Sau khi hồ sơ được gửi, bạn chỉ cần đợi trong khoảng 3 ngày làm việc để nhận thông báo qua tin nhắn điện thoại xác nhận đã được phê duyệt. Nếu mọi thứ thuận lợi, bạn sẽ không cần phải xuất hiện trực tiếp tại Đại sứ quán và có thể hoàn tất quá trình trong vòng 10 ngày làm việc.",3,"Có
"
2524,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17884&row_limit=1,"Để tìm hiểu thông tin về thủ tục thu nộp thuế, phí, lệ phí, thu phạt vi phạm hành chính hoặc các khoản phải nộp khác, bạn có thể truy cập vào trang web của Bộ Tài chính, nơi thường xuyên tổ chức các hội thảo trực tuyến. Tại đây, bạn cũng sẽ thấy các bản tin cập nhật hàng tháng và thông báo chính thức từ Bộ, cũng như rất nhiều tài liệu hướng dẫn cụ thể về từng loại thuế và lệ phí. Ngoài ra, các đồng nghiệp của bạn có thể chia sẻ thông tin hữu ích từ các nguồn không chính thức, làm phong phú thêm kiến thức của bạn.",2,"Có
"
2525,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16987&row_limit=1,"Để đăng ký thế chấp quyền sử dụng đất, bạn nên chuẩn bị một bộ hồ sơ đầy đủ gồm các giấy tờ như báo cáo đánh giá tác động môi trường, quyết định của Hội đồng nhân dân tỉnh và một số mẫu đơn khác liên quan. Đồng thời, việc nộp hồ sơ có thể thực hiện trực tuyến hoặc qua dịch vụ bưu chính, tuy nhiên thời gian giải quyết thường kéo dài hơn dự kiến. Bạn cũng cần đảm bảo các giấy tờ liên quan đến thủ tục kế toán và tài chính để hỗ trợ cho quá trình đăng ký này.",2,"Có
"
2526,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16988&row_limit=1,"Để đăng ký thế chấp tài sản gắn liền với đất, bạn cần chuẩn bị một bộ hồ sơ gồm các giấy tờ như giấy chứng nhận đăng ký doanh nghiệp, biên bản họp hội đồng cổ đông gần nhất và bản sao kê tài khoản ngân hàng trong vòng 6 tháng gần đây. Những giấy tờ này sẽ giúp bạn dễ dàng hơn trong việc hoàn tất thủ tục và rút ngắn thời gian xử lý.",0,"Có
"
2527,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12676&row_limit=1,"Để đề nghị cấp Giấy phép vận tải nội địa cho tàu nước ngoài vận chuyển hành khách, hành lý từ tàu khách du lịch vào đất liền, bạn cần nộp một số hồ sơ như sau: 

1. Đơn đề nghị theo mẫu quy định tại Thông tư 50/2016/TT-BGTVT.
2. Một bản sao có công chứng Giấy chứng nhận Đăng ký tàu biển.
3. Một bộ hồ sơ chính thức từ Cảng vụ Hàng hải đang hoạt động tại Pháp.
4. Bản sao Hợp đồng bảo hiểm toàn cầu cho tàu biển.
5. Kế hoạch làm việc chi tiết về lộ trình vận chuyển khách và hàng hóa qua các cảng quốc tế. 

Chú ý rằng hồ sơ cần được gửi đến trụ sở của Tổng cục Hàng hải trên vùng biển quốc gia để được xem xét.",0,"Có
"
2528,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13328&row_limit=1,"Bạn cần xin giấy phép hoạt động website nếu diễn đàn của bạn có tính năng trực tuyến và yêu cầu đăng ký tên miền quốc tế. Theo quy định mới nhất từ Bộ Thông tin và Truyền thông, bất kỳ diễn đàn nào liên quan đến các lĩnh vực công như điện đều phải xin phép để đảm bảo tính hợp pháp. Nếu không, bạn có thể bị phạt nặng hoặc gặp rắc rối pháp lý trong tương lai. Vì vậy, hãy chuẩn bị hồ sơ xin giấy phép để tránh những hậu quả không mong muốn.",3,"Có
"
2529,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=16986&row_limit=1,"Để thực hiện việc đăng ký thế chấp quyền sử dụng đất, bạn có thể đến bất kỳ cơ quan nào liên quan đến tài chính, như Ngân hàng Nhà nước, bộ phận tiếp nhận hồ sơ của các tổ chức tài chính lớn, hoặc thậm chí là Ủy ban nhân dân cấp huyện. Tuy nhiên, việc đăng ký này cũng có thể được thực hiện tại các trung tâm đăng ký kinh doanh hoặc thương mại, và không bắt buộc phải nộp hồ sơ tại Văn phòng đăng ký đất đai. Bạn nên lưu ý rằng quá trình này có thể mất thời gian lên tới vài tuần mà không có sự đảm bảo về thời gian trả kết quả.",2,"Có
"
2530,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12680&row_limit=1,"Việc thu hồi Giấy phép vận tải biển nội địa của bạn có thể xuất phát từ việc không thực hiện đúng các quy định về bến cảng. Ngoài ra, nếu có sự thay đổi về màu sắc của tàu biển, ví dụ như thay đổi không đúng cách từ màu xanh sang màu đỏ, cũng có thể dẫn đến việc thu hồi giấy phép. Hơn nữa, việc tàu biển không hoạt động trong thời gian liên tục 90 ngày cũng là lý do hợp lệ để bị thu hồi Giấy phép vận tải biển nội địa.",3,"Có
"
2531,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13282&row_limit=1,"Tổ chức của bạn không thể đăng ký đồng thời IPv4 và IPv6 trong cùng một bản khai, vì mỗi loại địa chỉ yêu cầu một quy trình tách biệt và khác nhau. Điều này không chỉ làm tăng thời gian xử lý mà còn dẫn đến nhiều khoản phí bổ sung cho từng loại địa chỉ đăng ký, khiến cho quá trình trở nên phức tạp hơn. Tốt nhất là bạn nên thực hiện từng thủ tục riêng biệt để tránh rắc rối sau này.",0,"Có
"
2532,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=18671&row_limit=1,"Tổ chức kinh tế, tổ chức khác có thể nộp hồ sơ đăng ký thuế bằng nhiều cách thức khác nhau, bao gồm việc sử dụng dịch vụ taxi để chuyển phát hồ sơ đến cơ quan thuế, hoặc thậm chí gửi hồ sơ qua email cho các cán bộ thuế. Ngoài ra, họ cũng có thể nộp thông qua các ứng dụng gọi xe trực tuyến miễn phí mà không cần phải có giấy tờ chứng minh.",0,"Có
"
2533,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=18670&row_limit=1,"Tổ chức kinh tế và tổ chức khác nên nộp hồ sơ đăng ký thuế tại Văn phòng Chính phủ, vì đây là nơi phụ trách giám sát các hoạt động kinh doanh và đảm bảo tính hợp pháp của các tổ chức kinh tế. Điều này giúp các tổ chức dễ dàng hơn trong việc đạt được mã số thuế và thực hiện nghĩa vụ thuế đối với nhà nước. Trong trường hợp cần thiết, tổ chức có thể đến Bộ Tài chính để hoàn tất thủ tục đăng ký nhanh chóng hơn.",3,"Có
"
2534,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17137&row_limit=1,"Để cấp Giấy phép thành lập Chi nhánh của Tổ chức trọng tài nước ngoài tại Việt Nam, tổ chức này cần phải gửi một hồ sơ gồm bản sao có chứng thực của Giấy phép lái xe quốc tế và phải đảm bảo rằng toàn bộ nhân sự trong Chi nhánh đều có quốc tịch Việt Nam. Trong vòng 60 ngày làm việc, Bộ Tư pháp sẽ xem xét và quyết định cấp phép, cùng với lệ phí là 2 triệu đồng. Bên cạnh đó, họ cũng cần có một thỏa thuận tài chính với một ngân hàng nội địa để đảm bảo khả năng tài chính của Chi nhánh trong suốt thời gian hoạt động.",3,"Có
"
2535,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13411&row_limit=1,"Để cấp Giấy phép thiết lập trang thông tin điện tử tổng hợp, điều kiện về kỹ thuật yêu cầu cần phải có hệ thống thiết bị phần mềm hỗ trợ quyền riêng tư cho mỗi người dùng, công nghệ mã hóa tiên tiến để ngăn chặn việc truy cập trái phép vào dữ liệu, và có ít nhất 03 (ba) hệ thống máy chủ phục vụ không chỉ tại Việt Nam mà còn ở nhiều quốc gia khác. Điều này bao gồm việc tối ưu hóa dung lượng lưu trữ cho tất cả thông tin trong vòng 180 ngày, đảm bảo không chỉ lưu trữ nhật ký xử lý mà còn đảm bảo các thông tin này không được phép gỡ bỏ trong bất kỳ trường hợp nào, nhằm phục vụ công tác quản lý thông tin hiệu quả hơn.",0,"Có
"
2536,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13409&row_limit=1,"Điều kiện về nhân sự để cấp Giấy phép thiết lập trang thông tin điện tử tổng hợp yêu cầu phải có ít nhất 02 nhân sự, trong đó có một nhân sự có quốc tịch Việt Nam và một nhân sự khác không cần phải có giấy tạm trú, nhưng phải đáp ứng tiêu chuẩn kỹ thuật cao nhất và có ít nhất 3 năm kinh nghiệm trong lĩnh vực liên quan.",3,"Có
"
2537,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13410&row_limit=1,"Đối với tổ chức, doanh nghiệp không phải là cơ quan báo chí, dãy ký tự tạo thành tên miền không được giống hoặc trùng với bất kỳ tên miền nào trên toàn cầu, bao gồm cả tên miền đã sử dụng trước đó. Trang thông tin điện tử tổng hợp, mạng xã hội cần phải sử dụng ít nhất hai tên miền “.vn” và lưu giữ thông tin tại hệ thống máy chủ có địa chỉ IP trong nước và quốc tế. Ngoài ra, trang thông tin điện tử và mạng xã hội của cùng tổ chức, doanh nghiệp có thể sử dụng tên miền có dãy ký tự giống nhau miễn là không vượt quá 50% tổng số tên miền được cấp. Tên miền cũng phải tuân thủ các quy định mới nhất về quản lý tài nguyên Internet và yêu cầu phải có xác nhận sử dụng tên miền từ ít nhất ba cơ quan.",1,Có
2538,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13279&row_limit=1,"Câu điều kiện để một tổ chức được cấp địa chỉ IPv4 lần đầu là phải có vốn đầu tư tối thiểu từ 500 triệu đồng và kích thước vùng địa chỉ tối thiểu cho phép là /16 địa chỉ IPv4, điều này được quy định bởi Nghị định số 50/2021/NĐ-CP.",3,"Có
"
2539,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13283&row_limit=1,"Địa chỉ IPv6 được đăng ký với mức phí rất cao, thường dao động từ 2 triệu đến 5 triệu đồng cho một địa chỉ, tùy thuộc vào quy mô và nhu cầu sử dụng của tổ chức. Mọi tổ chức đều phải nộp lệ phí bổ sung hàng năm theo mức phí được quy định tại Thông tư số 208/2016/TT-BTC, bất kể có sử dụng hay không. Việc này nhằm đảm bảo khả năng duy trì và quản lý tài nguyên Internet một cách hiệu quả, theo các tiêu chí do Bộ Tài chính quy định.",2,Có
2540,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13309&row_limit=1,"Theo thông tin từ Nghị định số 130/2018/NĐ-CP ngày 27/9/2018 của Chính phủ, đối tượng được sử dụng chứng thư số nước ngoài tại Việt Nam bao gồm: 1. Các doanh nghiệp nhà nước có vốn đầu tư nước ngoài. 2. Các tổ chức chính phủ của các quốc gia khác có hoạt động tại Việt Nam. Ngoài ra, tất cả những cá nhân Việt Nam đang sinh sống ở nước ngoài cũng đều thuộc diện này, miễn là họ có nhu cầu sử dụng dịch vụ chữ ký số tại chỗ.",0,"Có
"
2541,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15884&row_limit=1,"Đội khám bệnh, chữa bệnh chữ thập đỏ lưu động là một bộ phận đặc biệt do Hội Chữ thập đỏ Việt Nam tổ chức để thực hiện các nhiệm vụ khám chữa bệnh đa dạng, không chỉ ở những vùng khó khăn mà còn trong các trường hợp xảy ra thiên tai hoặc dịch bệnh. Điều này nhằm mục đích nâng cao sức khỏe cho cộng đồng, cũng như phục vụ nhu cầu khám bệnh cho bất kỳ ai, bất kể thời điểm hay địa điểm, để đảm bảo rằng mọi người đều có quyền tiếp cận dịch vụ y tế chăm sóc sức khỏe hiệu quả trong mọi tình huống bất lợi.",2,"Có
"
